Price,sales_channel_id,age,product_code,product_type_no,graphical_appearance_no,colour_group_code,perceived_colour_value_id,perceived_colour_master_id,department_no,index_group_no,section_no,garment_group_no
0.0101525423728813,1,28.0,493438,255,1010010,50,5,4,8316,26,5,1005
0.0254067796610169,1,28.0,640677,252,1010017,9,4,5,1647,2,53,1003
0.0297796610169491,2,41.0,637912,258,1010001,10,3,9,1515,1,11,1010
0.0338813559322033,1,19.0,557248,308,1010016,10,3,9,5868,3,26,1002
0.0542203389830508,2,21.0,639192,264,1010017,73,4,6,1222,1,15,1008
0.0338813559322033,1,49.0,639685,258,1010001,9,4,5,1522,1,15,1010
0.0169322033898305,2,36.0,501820,252,1010016,9,4,5,1647,2,53,1003
0.0423559322033898,2,33.0,691208,258,1010021,10,3,9,1522,1,15,1010
0.0423559322033898,1,52.0,524825,272,1010010,43,4,18,1722,1,15,1009
0.0254067796610169,2,28.0,692454,254,1010021,9,4,5,3090,1,15,1023
0.0254067796610169,2,21.0,687934,252,1010016,9,4,5,1640,2,53,1005
0.0169322033898305,1,27.0,672127,272,1010006,9,4,5,1643,2,51,1002
0.0121864406779661,1,28.0,562092,255,1010016,10,3,9,1660,1,6,1005
0.0115084745762711,1,27.0,651155,75,1010016,7,1,12,2950,4,44,1019
0.0423559322033898,2,56.0,678933,272,1010012,73,2,2,1747,2,53,1009
0.0254067796610169,2,48.0,564312,286,1010001,42,7,18,7988,3,26,1017
0.0321864406779661,1,23.0,411758,272,1010016,8,4,5,5686,3,20,1009
0.0090338983050847,1,22.0,111586,273,1010016,9,4,5,3608,1,62,1021
0.0169322033898305,1,29.0,668311,254,1010017,10,3,-1,1660,1,6,1005
0.0135423728813559,1,27.0,583534,272,1010010,8,4,12,1676,1,16,1002
0.0043050847457627,2,33.0,467302,265,1010016,73,5,2,1344,2,53,1013
0.0677796610169491,2,51.0,676859,308,1010016,12,1,11,8316,26,5,1005
0.008457627118644,2,23.0,609719,298,1010016,9,4,5,4242,1,60,1018
0.0406779661016949,1,25.0,700828,252,1010016,11,1,9,1626,1,15,1003
0.0101525423728813,2,35.0,615734,274,1010016,73,4,2,7655,4,46,1025
0.0108305084745762,1,35.0,624121,252,1010005,73,4,2,6545,4,41,1005
0.0135423728813559,2,22.0,511783,80,1010016,71,1,2,3409,1,65,1019
0.0593050847457627,2,34.0,661589,265,1010016,8,4,-1,1310,1,6,1013
0.0067627118644067,2,28.0,562142,75,1010001,7,1,12,4212,4,45,1019
0.0304915254237288,1,25.0,597043,306,1010016,9,4,5,1338,1,61,1017
0.0508305084745762,2,57.0,661806,258,1010016,51,1,4,1926,1,14,1013
0.0254067796610169,1,51.0,567993,255,1010008,43,4,18,8316,26,5,1005
0.0254067796610169,2,23.0,628930,258,1010001,72,7,2,1543,2,53,1010
0.0169322033898305,2,26.0,570781,254,1010017,22,4,11,1666,1,11,1005
0.0254067796610169,2,45.0,641020,275,1010001,9,4,5,8713,4,77,1014
0.0254067796610169,2,23.0,529008,306,1010020,51,1,4,1338,1,61,1017
0.0542203389830508,2,62.0,633456,263,1010016,9,4,5,1244,2,53,1007
0.0508305084745762,2,20.0,554704,264,1010004,6,1,12,1244,2,53,1007
0.0338813559322033,2,30.0,667378,272,1010010,8,4,12,1646,1,16,1003
0.0220169491525423,2,26.0,568013,252,1010016,9,4,5,8316,26,5,1005
0.0254067796610169,2,24.0,613246,272,1010023,72,2,2,1722,1,15,1009
0.0143898305084745,2,25.0,552473,259,1010001,10,3,9,1543,2,53,1010
0.0203559322033898,1,40.0,574109,252,1010016,42,5,18,1647,2,53,1003
0.0108305084745762,2,28.0,628326,286,1010021,9,4,5,1338,1,61,1017
0.0423559322033898,2,49.0,660712,272,1010016,73,2,2,1722,1,15,1009
0.0169322033898305,2,27.0,678983,254,1010001,9,4,5,1643,2,51,1002
0.0112881355932203,1,62.0,234432,304,1010016,9,4,5,3608,1,62,1021
0.008457627118644,2,51.0,610185,59,1010016,9,4,5,4242,1,60,1018
0.0508305084745762,2,44.0,658030,272,1010023,72,2,2,1772,2,57,1016
0.0271355932203389,1,36.0,625114,262,1010016,73,4,2,7852,4,45,1007
0.0254067796610169,2,37.0,620928,257,1010010,7,1,12,5832,3,26,1002
0.020322033898305,1,20.0,552473,259,1010016,9,4,5,1543,2,53,1010
0.0169322033898305,1,38.0,624632,80,1010016,17,2,13,3409,1,65,1019
0.0135762711864406,1,42.0,615021,255,1010008,10,5,-1,1636,1,15,1005
0.0254067796610169,2,22.0,638142,66,1010016,9,4,5,1920,1,65,1019
0.0101525423728813,2,53.0,634775,252,1010016,92,7,19,1640,2,53,1005
0.0254067796610169,2,53.0,506110,273,1010026,9,4,5,1676,1,16,1002
0.0152372881355932,2,27.0,453585,67,1010016,13,1,1,3509,1,65,1019
0.0271016949152542,1,38.0,557246,308,1010010,9,4,12,5883,3,26,1002
0.0254067796610169,1,24.0,563519,252,1010016,9,4,5,1676,1,16,1002
0.0271016949152542,1,44.0,637515,252,1010010,7,1,12,1626,1,15,1003
0.0271016949152542,2,45.0,579105,272,1010002,19,2,20,8717,4,77,1009
0.0338813559322033,2,26.0,688873,258,1010001,12,1,11,1515,1,11,1010
0.0423559322033898,2,59.0,524825,272,1010010,43,4,18,1722,1,15,1009
0.0338813559322033,2,43.0,662868,252,1010010,13,2,11,1626,1,15,1003
0.0254067796610169,1,27.0,657415,258,1010001,73,2,2,1522,1,15,1010
0.0101525423728813,2,41.0,532578,252,1010016,51,3,4,1626,1,15,1003
0.1677966101694920,2,25.0,534181,263,1010010,12,1,11,1201,1,19,1007
0.0181355932203389,2,33.0,201219,304,1010016,9,4,5,3608,1,62,1021
0.0338813559322033,2,24.0,562245,272,1010023,72,2,2,1722,1,15,1009
0.0169322033898305,2,53.0,537612,308,1010016,22,7,8,7930,4,79,1002
0.0288135593220339,2,24.0,633135,252,1010014,73,4,2,1640,2,53,1005
0.0338813559322033,1,36.0,626425,258,1010001,19,2,20,8713,4,77,1014
0.0254067796610169,2,55.0,692454,254,1010021,9,4,5,3090,1,15,1023
0.1525254237288140,2,26.0,661794,263,1010010,12,1,11,1201,1,19,1007
0.0169322033898305,2,49.0,603582,274,1010016,19,4,20,1723,1,15,1025
0.0338813559322033,2,41.0,574106,252,1010016,9,4,5,1647,2,53,1003
0.0406610169491525,1,65.0,665349,272,1010023,72,2,2,1779,1,57,1016
0.0152372881355932,2,26.0,562252,272,1010023,72,2,2,1722,1,15,1009
0.0338813559322033,1,46.0,577648,252,1010010,10,3,9,1647,2,53,1003
0.0254067796610169,2,54.0,684588,258,1010016,10,3,9,1522,1,15,1010
0.0338813559322033,2,29.0,679509,272,1010016,9,4,5,1722,1,15,1009
0.0169322033898305,2,48.0,564073,274,1010016,9,4,5,6280,26,49,1001
0.0338813559322033,1,35.0,660282,267,1010010,8,4,12,6564,4,44,1005
0.0338813559322033,1,61.0,647781,252,1010016,9,4,5,5878,3,20,1003
0.008457627118644,1,26.0,108775,253,1010016,10,3,9,1676,1,16,1002
0.0338813559322033,2,26.0,661162,252,1010010,8,4,12,1616,1,11,1003
0.084728813559322,2,50.0,399201,272,1010023,8,4,12,1772,2,57,1016
0.0338813559322033,2,24.0,557248,308,1010016,51,3,4,5868,3,26,1002
0.0254067796610169,2,24.0,640124,252,1010016,42,5,18,1647,2,53,1003
0.0220169491525423,1,44.0,515740,265,1010007,71,3,2,1310,1,6,1013
0.0508305084745762,2,54.0,625532,262,1010016,9,4,5,8852,4,45,1007
0.0112881355932203,1,32.0,671625,304,1010001,9,4,5,3608,1,62,1021
0.021593220338983,1,37.0,626263,273,1010016,19,2,20,8716,4,77,1005
0.0254067796610169,2,23.0,507910,259,1010016,10,3,9,1515,1,11,1010
0.0254067796610169,2,25.0,634009,253,1010016,9,4,5,8316,26,5,1005
0.0135423728813559,1,52.0,560047,77,1010016,5,5,15,4344,1,66,1019
0.0135423728813559,2,30.0,687717,156,1010014,9,4,5,3948,2,52,1019
0.0135423728813559,1,28.0,612075,272,1010001,9,4,5,1636,1,15,1005
0.0169322033898305,2,22.0,673638,252,1010010,7,2,12,1646,1,16,1003
0.0135423728813559,1,36.0,673677,252,1010016,73,4,2,1616,1,11,1003
0.0508305084745762,1,50.0,658030,272,1010023,9,4,19,1772,2,57,1016
0.0119661016949152,1,26.0,655869,77,1010016,3,3,15,4344,1,66,1019
0.0143898305084745,2,48.0,650799,259,1010016,10,3,9,7854,4,48,1023
0.0423559322033898,2,44.0,685284,275,1010004,9,4,5,1422,1,15,1012
0.0067627118644067,2,25.0,590951,255,1010014,6,1,12,1640,2,53,1005
0.0189661016949152,2,27.0,607534,265,1010016,93,4,19,1322,1,15,1013
0.0169322033898305,2,22.0,633781,255,1010014,52,2,4,1640,2,53,1005
0.0220169491525423,2,44.0,693280,252,1010001,6,1,12,8716,4,77,1005
0.0822372881355932,1,52.0,399136,272,1010023,72,1,2,1772,2,57,1016
0.020322033898305,1,22.0,564790,306,1010010,9,4,5,8316,26,5,1005
0.0243898305084745,1,44.0,622877,272,1010010,7,1,12,8748,4,47,1005
0.0508305084745762,1,28.0,637661,252,1010010,7,1,12,1626,1,15,1003
0.0338813559322033,2,22.0,688873,258,1010001,12,1,11,1515,1,11,1010
0.0338813559322033,2,26.0,557248,308,1010010,7,2,12,5868,3,26,1002
0.0254067796610169,1,60.0,619318,66,1010001,10,3,9,4312,4,45,1019
0.0423559322033898,2,24.0,504154,252,1010010,7,1,12,1626,1,15,1003
0.0508305084745762,2,23.0,667845,272,1010016,9,4,5,1646,1,16,1003
0.0187118644067796,2,49.0,708358,306,1010001,71,3,2,3709,1,62,1017
0.0338813559322033,1,46.0,399087,272,1010016,9,4,5,1772,2,57,1016
0.0067627118644067,1,31.0,728162,255,1010016,9,4,5,1676,1,16,1002
0.0508305084745762,2,25.0,657785,92,1010016,9,4,5,3528,1,64,1020
0.0254067796610169,2,47.0,677967,306,1010016,51,1,4,1338,1,61,1017
0.0254067796610169,2,52.0,561307,286,1010016,7,1,12,7932,4,79,1017
0.0338813559322033,1,51.0,651337,252,1010001,19,4,20,1660,1,6,1005
0.0338813559322033,2,26.0,633136,308,1010014,7,1,12,1640,2,53,1005
0.0067627118644067,2,26.0,324502,75,1010016,51,1,4,3519,1,65,1019
0.0593050847457627,2,56.0,662260,272,1010026,8,4,12,1717,1,11,1009
0.0118474576271186,2,41.0,698011,255,1010017,73,4,2,7668,4,72,1002
0.0508305084745762,2,26.0,662553,272,1010023,73,2,2,5672,3,56,1016
0.0338813559322033,1,21.0,662857,252,1010010,7,1,12,1626,1,15,1003
0.0338813559322033,2,26.0,640662,272,1010001,41,7,4,1743,2,50,1009
0.0169322033898305,2,44.0,674482,308,1010005,73,4,2,8748,4,47,1005
0.0176101694915254,1,56.0,485683,286,1010004,42,5,18,4225,4,72,1017
0.0338813559322033,2,58.0,640462,259,1010017,73,4,2,1543,2,53,1010
0.0135423728813559,2,46.0,605106,286,1010016,9,4,5,3937,2,51,1017
0.008457627118644,2,27.0,607552,80,1010005,14,2,11,3409,1,65,1019
0.0169322033898305,2,28.0,698943,254,1010005,23,4,8,1643,2,51,1002
0.0542203389830508,1,50.0,626588,262,1010016,9,4,5,1201,1,19,1007
0.008457627118644,2,22.0,625939,255,1010016,52,2,4,1643,2,51,1002
0.0525254237288135,2,29.0,634393,272,1010023,72,2,2,1772,2,57,1016
0.0169322033898305,2,50.0,604837,81,1010016,9,4,5,8888,1,66,1019
0.0372711864406779,2,22.0,632642,89,1010016,5,5,15,3040,1,64,1020
0.0338813559322033,2,27.0,645065,252,1010017,10,3,9,1647,2,53,1003
0.1016779661016950,2,76.0,690279,261,1010016,73,4,2,2080,1,82,1001
0.0220169491525423,2,32.0,542551,308,1010010,7,1,12,7668,4,72,1002
0.0169322033898305,2,49.0,557247,252,1010016,9,4,5,5868,3,26,1002
0.0338813559322033,2,56.0,554450,272,1010016,9,4,5,1747,2,53,1009
0.0254067796610169,2,38.0,620081,252,1010022,10,3,9,1636,1,15,1005
0.0169322033898305,2,56.0,591334,252,1010016,9,4,5,3708,1,62,1017
0.0508305084745762,2,26.0,510126,265,1010016,43,4,18,5961,2,58,1013
0.0067627118644067,1,37.0,358753,77,1010016,5,5,15,4344,1,66,1019
0.0508305084745762,2,24.0,636455,264,1010004,12,1,11,1222,1,15,1008
0.0287966101694915,2,35.0,607427,254,1010016,11,1,9,1522,1,15,1010
0.0542203389830508,2,32.0,693458,71,1010016,9,4,5,3080,1,97,1001
0.0423559322033898,2,27.0,593988,255,1010016,9,4,5,1641,1,18,1005
0.0135423728813559,2,49.0,683662,254,1010017,73,4,2,1643,2,51,1002
0.0135762711864406,1,23.0,631649,286,1010016,9,4,5,3937,2,51,1017
0.0338813559322033,2,57.0,660599,245,1010010,13,2,11,1626,1,15,1003
0.0254067796610169,1,27.0,666080,306,1010016,9,4,5,1338,1,61,1017
0.0508305084745762,2,50.0,662935,252,1010010,13,2,11,1626,1,15,1003
0.0254067796610169,2,30.0,714426,258,1010001,9,4,5,4092,2,50,1001
0.022864406779661,1,51.0,657497,252,1010014,10,3,9,1640,2,53,1005
0.020322033898305,1,48.0,501616,259,1010006,73,4,2,8617,3,23,1011
0.0254067796610169,1,29.0,507909,259,1010001,71,3,2,1515,1,11,1010
0.0321864406779661,2,24.0,599502,272,1010016,43,4,18,1717,1,11,1009
0.0169322033898305,2,48.0,677930,252,1010016,19,4,20,1643,2,51,1002
0.0254067796610169,2,52.0,657497,252,1010014,22,7,8,1640,2,53,1005
0.0508305084745762,2,56.0,662935,252,1010010,7,1,12,1626,1,15,1003
0.0338813559322033,1,20.0,562245,272,1010016,9,4,5,1722,1,15,1009
0.022864406779661,1,42.0,719610,252,1010001,7,1,12,8716,4,77,1005
0.0423559322033898,1,69.0,639685,258,1010016,10,3,9,1522,1,15,1010
0.0254067796610169,2,61.0,667499,258,1010001,11,1,9,1522,1,15,1010
0.0033728813559322,2,33.0,214844,72,1010016,9,4,5,4343,1,66,1019
0.0254067796610169,1,33.0,547780,272,1010010,63,4,6,1643,2,51,1002
0.0271016949152542,1,52.0,554450,272,1010016,73,2,2,1747,2,53,1009
0.0254067796610169,2,57.0,580041,306,1010016,10,3,9,1338,1,61,1017
0.0169322033898305,2,51.0,657287,306,1010016,73,4,7,1338,1,61,1017
0.022864406779661,2,21.0,507909,259,1010017,71,3,2,1515,1,11,1010
0.0254067796610169,1,56.0,666382,252,1010010,7,1,12,1636,1,15,1005
0.020322033898305,2,41.0,613246,272,1010023,7,2,12,1722,1,15,1009
0.008457627118644,2,22.0,346539,302,1010001,9,4,5,3611,1,62,1021
0.0254067796610169,2,68.0,540277,296,1010001,71,3,2,3709,1,62,1017
0.0338983050847457,1,25.0,634426,258,1010016,10,3,9,1515,1,11,1010
0.0338813559322033,2,23.0,663355,265,1010016,9,4,5,1322,1,15,1013
0.0491355932203389,2,51.0,655045,265,1010001,9,4,5,1919,1,2,1005
0.0287966101694915,2,48.0,641226,265,1010016,22,5,8,1344,2,53,1013
0.0081186440677966,1,36.0,529012,286,1010016,73,4,2,1338,1,61,1017
0.0593050847457627,2,46.0,656734,272,1010004,13,2,11,1722,1,15,1009
0.0152372881355932,2,25.0,616231,252,1010016,9,4,5,1636,1,15,1005
0.0143898305084745,2,29.0,583534,272,1010016,9,4,5,1676,1,16,1002
0.0271355932203389,1,54.0,645065,252,1010016,31,1,3,1647,2,53,1003
0.0162203389830508,1,42.0,671622,304,1010026,23,4,8,3608,1,62,1021
0.0677796610169491,1,43.0,626587,263,1010016,9,4,5,1201,1,19,1007
0.0677796610169491,2,54.0,514134,87,1010016,9,4,5,3529,1,64,1020
0.0169322033898305,2,24.0,541519,286,1010016,9,4,5,1334,1,61,1017
0.0254067796610169,2,34.0,692454,254,1010021,9,4,5,3090,1,15,1023
0.0423559322033898,2,48.0,598283,272,1010023,72,2,2,8917,4,77,1016
0.0169322033898305,2,27.0,671553,245,1010016,9,4,5,1646,1,16,1003
0.0169322033898305,2,35.0,399256,272,1010023,73,2,2,1779,1,57,1016
0.0593050847457627,2,27.0,605939,275,1010016,51,1,4,1414,1,11,1012
0.0338813559322033,1,50.0,637515,252,1010010,93,4,19,1626,1,15,1003
0.1186271186440680,1,23.0,578470,263,1010016,9,4,5,1201,1,19,1007
0.0220169491525423,2,24.0,674651,286,1010016,53,4,18,1334,1,61,1017
0.0135423728813559,2,27.0,484398,273,1010014,9,4,5,8310,26,5,1005
0.0135423728813559,1,24.0,618398,252,1010010,12,1,11,7618,4,76,1003
0.008457627118644,1,34.0,561445,255,1010017,10,3,9,1676,1,16,1002
0.0338983050847457,1,25.0,634332,258,1010016,83,4,7,1515,1,11,1010
0.0338813559322033,2,24.0,519583,272,1010023,73,2,2,1772,2,57,1016
0.0169322033898305,2,23.0,266875,302,1010016,9,4,5,3610,1,62,1021
0.0254067796610169,2,24.0,710899,252,1010010,22,2,8,1636,1,15,1005
0.0108305084745762,1,55.0,570002,255,1010017,73,4,2,5832,3,26,1002
0.0304915254237288,2,20.0,537895,252,1010016,51,1,4,1647,2,53,1003
0.0071694915254237,1,60.0,228257,304,1010016,8,4,12,3608,1,62,1021
0.0338813559322033,1,44.0,554450,272,1010016,9,4,5,1747,2,53,1009
0.0135423728813559,1,22.0,626443,273,1010001,9,4,5,8716,4,77,1005
0.008457627118644,1,34.0,565379,253,1010010,8,4,12,1676,1,16,1002
0.0067627118644067,1,22.0,649440,255,1010008,93,4,19,5828,3,20,1005
0.0304915254237288,2,26.0,573937,272,1010023,71,1,2,1939,1,2,1009
0.0169322033898305,2,49.0,570781,254,1010017,43,4,18,1666,1,11,1005
0.0338813559322033,2,56.0,561814,273,1010026,9,4,5,1676,1,16,1002
0.0220169491525423,2,21.0,640695,86,1010016,31,1,3,4321,4,42,1020
0.0169322033898305,2,54.0,650971,293,1010008,53,4,4,7932,4,79,1017
0.0135423728813559,1,29.0,464297,286,1010014,9,4,5,1334,1,61,1017
0.036,1,26.0,662857,252,1010010,7,1,12,1626,1,15,1003
0.0593050847457627,2,32.0,662260,272,1010026,8,4,12,1717,1,11,1009
0.0254067796610169,2,74.0,573716,272,1010016,73,4,2,1722,1,15,1009
0.0542203389830508,2,23.0,639192,264,1010016,51,1,4,1222,1,15,1008
0.0338813559322033,2,30.0,648935,265,1010016,9,4,5,1344,2,53,1013
0.0423559322033898,2,31.0,663282,274,1010023,72,2,2,1773,2,57,1016
0.0508305084745762,2,24.0,640727,275,1010016,9,4,5,1444,2,53,1012
0.0254067796610169,2,55.0,667491,259,1010016,9,4,5,1522,1,15,1010
0.0254067796610169,2,28.0,729931,272,1010016,9,4,5,1919,1,2,1005
0.0423559322033898,2,33.0,504154,252,1010010,43,4,18,1626,1,15,1003
0.0508305084745762,1,25.0,678821,252,1010005,43,4,18,1647,2,53,1003
0.0230338983050847,2,47.0,586336,272,1010005,9,4,5,5882,3,55,1005
0.0169322033898305,2,23.0,615021,255,1010008,9,4,5,1636,1,15,1005
0.0338813559322033,2,52.0,682550,308,1010016,31,1,3,1643,2,51,1002
0.0338813559322033,2,55.0,573652,255,1010016,9,4,5,8316,26,5,1005
0.0254067796610169,2,46.0,638204,252,1010008,73,4,2,8718,4,77,1003
0.0016949152542372,1,47.0,217727,302,1010016,13,2,11,3610,1,62,1021
0.0287966101694915,2,29.0,587375,59,1010005,52,7,4,9984,3,26,1018
0.008457627118644,1,31.0,678342,255,1010016,10,3,9,1643,2,51,1002
0.020322033898305,2,39.0,549477,245,1010010,7,1,12,1626,1,15,1003
0.0135423728813559,2,49.0,617534,255,1010016,71,3,2,1660,1,6,1005
0.0143898305084745,2,49.0,583534,272,1010016,9,4,5,1676,1,16,1002
0.0508305084745762,2,29.0,672634,94,1010002,13,2,1,3828,1,64,1020
0.0254067796610169,2,31.0,637255,265,1010016,43,4,18,1676,1,16,1002
0.0220169491525423,2,53.0,630215,265,1010024,72,2,2,6555,4,40,1006
0.0271016949152542,1,28.0,688873,258,1010001,9,4,5,1515,1,11,1010
0.0508305084745762,1,27.0,662935,252,1010010,7,1,12,1626,1,15,1003
0.0338813559322033,2,22.0,539723,272,1010016,9,4,5,1747,2,53,1009
0.0508305084745762,2,35.0,688470,306,1010016,9,4,5,3080,1,97,1001
0.0152372881355932,2,26.0,505221,252,1010010,52,2,4,5963,2,58,1003
0.0593050847457627,2,55.0,658955,265,1010016,9,4,5,1686,1,14,1013
0.0101525423728813,2,25.0,494030,253,1010016,51,1,4,1676,1,16,1002
0.0338813559322033,2,56.0,456163,308,1010016,31,1,3,1676,1,16,1002
0.0254067796610169,2,21.0,554479,274,1010016,71,3,2,1745,2,53,1025
0.0169322033898305,2,54.0,624632,80,1010016,9,4,5,3439,1,65,1019
0.0254067796610169,1,24.0,615141,254,1010016,9,4,5,1636,1,15,1005
0.0423559322033898,1,32.0,524825,272,1010004,8,4,12,1722,1,15,1009
0.0254067796610169,2,19.0,640677,252,1010017,72,7,2,1647,2,53,1003
0.0237118644067796,2,24.0,572400,308,1010010,19,2,20,1643,2,51,1002
0.0169322033898305,2,47.0,610110,252,1010016,9,4,5,8716,4,77,1005
0.0101525423728813,2,40.0,508638,255,1010001,19,4,20,5957,3,55,1005
0.0254067796610169,2,67.0,626263,273,1010016,8,4,12,8716,4,77,1005
0.0237118644067796,2,51.0,604631,272,1010016,72,2,2,8917,4,77,1016
0.008457627118644,2,37.0,497284,59,1010017,73,4,2,4220,4,43,1018
0.0254067796610169,1,54.0,532578,252,1010016,9,4,5,1626,1,15,1003
0.0423559322033898,2,23.0,524825,272,1010004,10,3,9,1722,1,15,1009
0.1342372881355930,1,24.0,534181,263,1010016,43,4,18,1201,1,19,1007
0.0677796610169491,2,30.0,639192,264,1010017,73,4,6,1222,1,15,1008
0.0406610169491525,2,31.0,619262,264,1010004,10,3,9,1244,2,53,1007
0.0254067796610169,2,28.0,628930,258,1010001,71,1,2,1543,2,53,1010
0.0135423728813559,1,22.0,633130,252,1010014,73,4,2,1640,2,53,1005
0.0321864406779661,2,57.0,573937,272,1010016,9,4,5,1939,1,2,1009
0.020322033898305,1,20.0,639738,306,1010016,10,3,9,1338,1,61,1017
0.0097796610169491,2,30.0,589924,254,1010017,93,7,19,1636,1,15,1005
0.0338813559322033,1,50.0,664133,272,1010016,73,2,2,1747,2,53,1009
0.0176101694915254,2,21.0,316085,257,1010016,9,4,5,1643,2,51,1002
0.0254067796610169,2,37.0,575542,272,1010001,1,6,14,1722,1,15,1009
0.0271016949152542,1,44.0,557246,308,1010016,9,4,5,5883,3,26,1002
0.0338813559322033,1,51.0,237347,308,1010010,73,5,2,1676,1,16,1002
0.0143898305084745,2,31.0,657287,306,1010016,9,4,5,1338,1,61,1017
0.0677796610169491,2,31.0,639192,264,1010016,9,4,5,1222,1,15,1008
0.0508305084745762,2,22.0,549253,272,1010023,9,4,5,1939,1,2,1009
0.0508305084745762,2,20.0,644800,265,1010005,52,2,4,1926,1,14,1013
0.0423559322033898,2,22.0,662857,252,1010010,73,2,2,1626,1,15,1003
0.0135423728813559,2,31.0,683662,254,1010017,9,4,5,1643,2,51,1002
0.0169322033898305,2,47.0,567990,254,1010008,81,1,7,8716,4,77,1005
0.0169322033898305,1,38.0,630326,255,1010016,11,1,9,1676,1,16,1002
0.008457627118644,1,69.0,294008,255,1010016,53,5,4,1919,1,2,1005
0.0169322033898305,2,56.0,657287,306,1010001,9,4,5,1338,1,61,1017
0.084728813559322,2,50.0,639976,262,1010010,7,1,12,1201,1,19,1007
0.0135423728813559,2,22.0,666651,286,1010016,9,4,5,1339,1,61,1017
0.0169322033898305,1,24.0,631536,302,1010001,7,2,12,3611,1,62,1021
0.0101525423728813,2,46.0,529012,286,1010021,43,7,18,1338,1,61,1017
0.0271186440677966,1,47.0,667870,272,1010010,9,4,5,1670,1,6,1005
0.0176101694915254,1,44.0,649888,272,1010016,91,1,19,7617,4,76,1009
0.0504067796610169,1,42.0,637316,262,1010016,51,1,4,7812,4,45,1007
0.0290338983050847,1,55.0,662868,252,1010016,9,4,5,1626,1,15,1003
0.020322033898305,1,35.0,548110,272,1010023,7,2,12,7917,4,76,1016
0.0304915254237288,2,35.0,649592,255,1010012,73,4,2,6545,4,41,1005
0.0135423728813559,2,33.0,625034,256,1010017,11,1,9,6545,4,41,1005
0.0720169491525423,1,58.0,634727,262,1010016,19,4,20,1201,1,19,1007
0.0169322033898305,1,42.0,672054,252,1010014,7,1,12,7648,4,46,1005
0.0243898305084745,1,46.0,705032,254,1010016,9,4,5,1666,1,11,1005
0.0508305084745762,2,26.0,615970,272,1010016,72,1,2,1747,2,53,1009
0.0254067796610169,1,44.0,622238,252,1010016,51,7,4,1640,2,53,1005
0.0169322033898305,2,56.0,583534,272,1010016,9,4,5,1676,1,16,1002
0.0423559322033898,2,36.0,688713,258,1010016,10,3,9,1515,1,11,1010
0.0271016949152542,1,29.0,675508,264,1010017,73,2,2,1222,1,15,1008
0.021593220338983,1,47.0,620081,252,1010010,7,1,12,1636,1,15,1005
0.0067627118644067,2,28.0,566140,59,1010016,9,4,5,4242,1,60,1018
0.0423559322033898,2,30.0,595673,262,1010001,9,4,5,1244,2,53,1007
0.0237118644067796,2,,554450,272,1010016,73,2,2,1747,2,53,1009
0.0169322033898305,2,39.0,573331,259,1010016,10,3,9,6565,4,41,1006
0.0254067796610169,1,47.0,666382,252,1010016,14,2,13,1636,1,15,1005
0.0135423728813559,2,28.0,160442,302,1010010,6,2,12,3611,1,62,1021
0.0254067796610169,2,55.0,710899,252,1010010,22,2,8,1636,1,15,1005
0.0593050847457627,2,26.0,710059,252,1010016,22,7,8,1641,1,18,1005
0.0254067796610169,1,27.0,567993,255,1010010,83,4,7,8316,26,5,1005
0.0338813559322033,1,47.0,399087,272,1010023,72,3,2,1772,2,57,1016
0.0101525423728813,1,47.0,632618,75,1010010,9,4,5,4222,4,45,1019
0.0169322033898305,2,49.0,636323,272,1010023,72,2,2,1772,2,57,1016
0.0355762711864406,2,23.0,617488,265,1010016,81,1,7,1343,2,50,1013
0.0108305084745762,1,30.0,478646,77,1010016,3,3,15,4344,1,66,1019
0.0220169491525423,2,35.0,573149,306,1010016,9,4,5,1919,1,2,1005
0.0067627118644067,2,29.0,566941,59,1010016,93,4,19,9984,3,26,1018
0.0271016949152542,1,36.0,555369,268,1010016,72,2,2,8917,4,77,1016
0.0338813559322033,1,52.0,662888,252,1010010,8,4,12,1626,1,15,1003
0.0135423728813559,1,24.0,591334,252,1010016,52,1,4,1646,1,16,1003
0.084728813559322,2,28.0,713378,252,1010004,13,2,11,1626,1,15,1003
0.0101525423728813,2,24.0,648950,265,1010016,9,4,5,1322,1,15,1013
0.020322033898305,2,23.0,678073,265,1010016,43,4,18,1643,2,51,1002
0.0338813559322033,2,34.0,573085,272,1010023,73,2,2,1722,1,15,1009
0.0143898305084745,1,26.0,658205,258,1010007,10,3,9,1522,1,15,1010
0.008457627118644,2,22.0,560214,59,1010016,9,4,5,4242,1,60,1018
0.0593050847457627,1,27.0,658495,87,1010016,9,4,5,3929,2,52,1020
0.0423559322033898,2,26.0,705094,252,1010016,9,4,5,1626,1,15,1003
0.0254067796610169,2,26.0,521302,252,1010010,92,5,19,1626,1,15,1003
0.0338813559322033,1,28.0,637515,252,1010010,13,2,11,1626,1,15,1003
0.0338813559322033,2,27.0,630116,273,1010005,9,4,5,8310,26,5,1005
0.0220169491525423,1,52.0,641008,258,1010016,10,3,9,8713,4,77,1014
0.0101525423728813,2,19.0,606670,252,1010008,92,3,19,8716,4,77,1005
0.0169322033898305,2,58.0,561797,255,1010016,9,4,5,1676,1,16,1002
0.0338813559322033,1,68.0,562245,272,1010016,19,4,20,1722,1,15,1009
0.0271016949152542,2,59.0,688873,258,1010016,9,4,5,1515,1,11,1010
